"","time","Ta_min (Deg C)","Ta_max (Deg C)","Ta_mean (Deg C)","Ta_daytime_mean (Deg C)","Ta_nighttime_mean(Deg C)","P_F","SW_IN_POT","SW_IN_F","SW_IN_F_QC","CLOUD","VPD_F","SWC_F_MDS_1","H_F_MDS","H_CORR","LE_F_MDS","
              LE_CORR","EF","NEE_VUT_REF","NEE_VUT_REF_QC","NEE_VUT_25","NEE_VUT_50","NEE_VUT_75","RECO_NT_VUT_REF","RECO_NT_VUT_25","RECO_NT_VUT_50","RECO_NT_VUT_75","GPP_NT_VUT_REF","GPP_NT_VUT_25","GPP_NT_VUT_50","GPP_NT_VUT_75","GPP_DT_VUT_REF","GPP_DT_VUT_25","GPP_DT_VUT_50","GPP_DT_VUT_75"
"933",2011097,-3.05,20.625,7.927474,10.7028,5.055924,2.9125,384.0434,213.0008,1,0.556686,5.29175,0,71.71202,NA,24.65022,NA,0.5,1.696882,0.9166667,1.35511,1.686201,2.003289,3.873999,3.462823,4.171465,4.497085,1.966142,2.054564,2.360447,2.571524,1.373118,1.312176,1.883294,2.397108
"934",2011105,-2.375,12.475,5.114453,7.044727,2.729102,6.1625,404.7644,175.7076,1,0.4346313,3.51175,0,58.8213,NA,27.72115,NA,0.5,1.193744,0.921875,0.7390617,1.156118,1.477182,2.192813,2.074129,2.661511,3.698064,1.3555,1.247701,1.569284,2.13066,1.383252,1.217191,1.456561,1.808773
"935",2011113,0.05,26.1,13.00313,15.62344,10.97344,5.275,423.6505,162.5009,1,0.382389,3.553,0,47.12268,NA,31.38573,NA,0.5,2.450538,0.7499999,1.64948,2.038877,2.222957,3.583135,3.70103,3.971154,4.422851,1.988916,1.665316,1.968651,2.458943,3.643653,2.761402,3.252222,4.191144
"936",2011121,2.3,23.25,11.40951,14.20007,8.49538,1.9,440.4589,217.7337,1,0.4948103,5.938125,0,72.31821,NA,30.68771,NA,0.5,1.730808,0.8906251,1.284727,1.552618,1.744193,3.826946,3.728276,4.000621,4.254091,2.204994,2.103673,2.421676,2.705255,2.469251,2.280072,2.59448,2.853506
"937",2011129,5.65,21.85,12.03112,14.44837,9.65931,4.3,454.9848,198.4317,1,0.4372664,4.895375,0,63.23852,NA,22.5951,NA,0.5,0.4299586,0.9739583,0.27018,0.3755171,0.50436,3.967957,3.798038,3.921947,4.013917,3.646478,3.359566,3.510448,3.67991,4.208952,3.957366,4.226286,4.591645
"938",2011137,7.2,22.85,13.03724,15.09987,11.42643,5.475,467.0562,143.357,1,0.3067609,2.0035,0,31.4549,NA,21.88857,NA,0.5,1.470574,0.8802084,1.203861,1.439021,1.688566,6.79055,6.56884,6.642254,6.774886,4.920525,4.745654,5.15042,5.418132,4.054596,3.732613,4.082068,4.397635
"939",2011145,11.775,29.925,21.11264,24.18757,18.63919,1.0375,476.5296,292.7801,1,0.6145792,8.210625,0,79.27356,NA,54.48384,NA,0.5,0.9201793,0.8958333,0.4511898,0.9512438,1.390711,9.208434,9.168989,9.37111,9.447026,8.105291,7.868915,8.296184,8.6924,6.98504,7.158294,8.241297,9.096875
"940",2011153,5.45,30.225,17.39193,20.68971,14.21628,2.575,483.2923,301.3843,0.9895834,0.6235473,4.1805,0,47.9254,NA,59.05464,NA,0.5,-2.075006,0.05729162,-2.833909,-2.31296,-1.675992,6.610809,6.524138,6.865311,6.994456,9.208921,8.426639,9.040368,9.51989,9.455972,9.825094,10.33535,10.66762
"941",2011161,8.65,27.075,15.33192,17.48783,13.33627,3.8375,487.2625,193.7113,1,0.3974971,2.92425,0,25.10418,NA,42.97851,NA,0.5,-5.713104,0.4739583,-5.800812,-5.170862,-4.544318,4.481716,4.515331,4.773119,4.88185,9.097708,9.112734,9.913124,10.616,8.547142,8.213881,8.932069,9.903421
"942",2011169,10.4,27,17.07982,19.31022,14.99147,8.8125,488.3972,220.7271,1,0.4519161,5.29225,0,32.97131,NA,61.233,NA,0.5,-6.131613,0.9895833,-6.29919,-5.965518,-5.756145,3.796958,3.379913,3.578134,3.845734,9.677264,9.291534,9.56884,9.92387,9.468076,8.72196,9.453414,9.734808
"943",2011177,11.475,27.025,19.68139,22.15163,17.07038,1.7125,486.6934,261.3399,1,0.536854,4.780375,0,35.78542,NA,92.89546,NA,0.5,-8.420185,0.9479166,-8.41177,-8.111006,-7.01487,7.717749,6.579758,7.14917,8.00949,14.70059,14.004,15.04189,16.05116,12.09641,11.51439,12.40062,13.90599
"944",2011185,12.45,29.725,21.64024,24.34981,18.92949,1.075,482.1923,319.5944,1,0.6628294,7.075125,0,37.24963,NA,104.3037,NA,0.5,-7.720078,0.9635415,-8.207986,-7.909558,-7.121403,6.728343,6.415724,6.737195,8.688025,14.73569,14.45882,14.8495,16.46763,15.38,13.48975,14.83597,15.66943
"945",2011193,12.625,30.025,21.75001,24.57813,18.97813,2.1625,474.9742,309.7489,1,0.6520514,9.29625,0,19.87287,NA,105.6194,NA,0.5,-8.007668,0.9583334,-8.394683,-8.010514,-7.025786,6.944117,6.634428,6.869119,7.29236,15.10479,14.552,15.13449,15.56838,15.57426,14.68706,15.5998,16.2021
"946",2011201,13.6,35,22.55547,25.47148,19.93867,2.8375,465.1559,254.7268,1,0.547192,8.7095,0,14.40076,NA,80.05266,NA,0.5,-6.569765,0.8020833,-6.963716,-6.458005,-5.319085,6.266604,5.653652,6.129435,6.44658,12.98283,11.3488,12.69662,13.16133,13.79651,13.04963,13.67694,14.72174
"947",2011209,13.65,28.525,20.91368,23.54122,18.5084,1.9625,452.8802,252.6524,1,0.5579129,7.130375,0,16.67418,NA,77.23628,NA,0.5,-6.993929,0.7187499,-7.693634,-6.901159,-6.230945,7.303791,6.096829,6.725848,7.122256,13.59451,12.69374,13.5714,14.43916,13.71631,13.08393,15.01073,16.78423
"948",2011217,11.975,28.3,20.59688,23.1125,18.49844,4.7875,438.3155,239.5135,1,0.5470645,5.784,0,23.8328,NA,79.47781,NA,0.5,-7.066757,0.8385416,-6.917624,-6.263777,-4.771755,9.427379,6.13984,7.868392,9.030767,13.95786,12.62608,13.87888,14.84576,13.63269,12.80129,14.27264,15.95347
"949",2011225,13.4,27.3,19.3724,21.57526,17.41901,6.525,421.6494,203.0928,1,0.4833079,5.046,0,20.86741,NA,53.87215,NA,0.5,-3.515623,0.7135417,-4.164205,-3.362308,-2.20157,8.161211,7.278784,7.96461,8.436324,10.31319,10.15004,10.89266,11.92239,11.44031,10.35562,11.2539,12.10903
"950",2011233,9.625,26.375,19.15964,21.35794,17.01107,22.3375,403.0906,189.1418,1,0.4672319,4.19125,0,11.78361,NA,53.67204,NA,0.5,-2.25637,0.8958334,-2.386174,-1.932234,-1.06334,8.608454,7.485679,8.032327,9.756679,10.53536,9.194988,10.03135,11.32065,10.8206,9.93812,10.54547,11.18451
"951",2011241,10.95,26.675,19.18217,21.90827,16.85202,0.0375,382.8723,226.122,1,0.5885321,5.395125,0,39.15236,NA,64.90722,NA,0.5,-5.088705,0.7864583,-5.784094,-4.958855,-4.384481,7.169248,6.479056,8.203225,10.02649,11.6917,11.75288,13.06322,14.32249,13.21805,11.44853,12.28557,13.13026
"952",2011249,10.725,25.6,16.72333,18.9601,14.97104,12.7625,361.2568,171.6089,1,0.478015,3.880625,0,19.35902,NA,41.92558,NA,0.5,-5.008384,0.9374999,-5.23256,-5.004212,-4.600524,5.189435,5.039889,5.7316,6.436813,10.12774,9.957216,10.76374,11.28477,9.673848,8.525723,9.499536,9.981991
"953",2011257,4.35,24.275,13.36576,15.90013,10.91257,1.6125,338.5437,173.6736,1,0.5133706,3.3535,0,25.20408,NA,42.44861,NA,0.5,-1.806789,0.8697917,-2.217181,-1.576505,-0.7382213,5.394261,6.025431,6.793956,8.316831,8.20428,7.943761,8.643084,9.427541,7.859007,7.281498,7.959694,8.784185
"954",2011265,13.45,27.025,19.20573,21.28724,17.77474,12.325,315.0771,122.7778,1,0.3910077,2.726125,0,13.27939,NA,27.28178,NA,0.5,-2.634943,0.859375,-2.502516,-2.054417,-0.766121,5.251561,5.434452,5.740384,6.324794,6.973813,6.701954,7.704883,8.322273,8.273573,7.030076,7.626132,8.374892
"955",2011273,1.625,21.875,11.2168,13.58027,8.820898,4.6625,291.2519,123.7143,1,0.4277314,3.023125,0,4.944291,NA,31.71044,NA,0.5,-1.311668,0.6770835,-1.529861,-1.12111,-0.3817645,5.381102,5.10545,6.671882,7.457619,6.082229,6.180879,7.561754,8.15948,6.504531,6.282499,7.240175,8.735606
"956",2011281,7.5,27.275,14.60222,17.20892,12.55267,6.125,267.5163,137.6703,1,0.5098577,5.554875,0,-11.42867,NA,33.99595,NA,0.5,-1.718288,0.7135416,-1.969934,-1.607153,-1.13496,3.868866,3.92176,4.318575,5.186926,5.049384,5.142057,5.840439,6.940266,5.284228,5.281854,6.486334,7.598133
"957",2011289,2.2,19.025,9.96263,11.89694,8.389128,3.0625,244.3664,94.64888,1,0.3856489,3.719125,0,-7.624026,NA,23.86799,NA,0.5,-0.4835258,0.9947916,-0.6036271,-0.4867382,-0.2228463,2.202495,2.131235,2.382326,2.73492,2.699549,2.683364,2.836124,2.95299,2.637481,2.488379,2.820369,3.168805
"958",2011297,-3.775,12.35,2.992318,4.914909,1.163346,9.8,222.334,83.92137,1,0.3781717,1.863625,0,-6.058799,NA,14.89381,NA,0.5,0.2920242,0.7760416,0.2254842,0.305862,0.5011542,1.226882,1.173919,1.453923,2.55405,0.873866,0.8871574,1.144166,1.786812,0.766305,0.8001054,1.174671,1.56078
"959",2011305,-1.825,18.225,5.326568,8.452346,2.878909,0,201.9629,128.2385,1,0.6351337,3.626875,0,11.11352,NA,7.376993,NA,0.5,0.6709644,0.9322916,0.3675376,0.7121582,1.003434,1.031786,1.020156,1.524497,3.436815,0.6479462,0.6118562,0.9578855,2.242035,0.6520438,0.6494681,0.9705639,1.376797
"960",2011313,-0.325,18.525,9.611589,11.35736,7.613607,3.9375,183.781,77.06613,1,0.4174022,3.53975,0,3.161198,NA,9.403694,NA,0.5,1.994409,0.9947916,1.784524,1.950343,2.015926,2.56905,2.480639,2.820486,3.30765,0.6465646,0.5998098,0.8780617,1.373378,0.5560419,0.4807445,0.55354,0.7040342
"961",2011321,-2.4,15.075,3.273307,5.335091,1.486654,5.0125,168.2682,78.13425,1,0.465051,2.378625,0,4.980941,NA,10.74863,NA,0.5,1.93052,0.9739583,1.575036,1.919812,2.078115,2.040623,1.916105,2.193135,2.405574,0.3312184,0.2075839,0.3543344,0.4822761,0.3728264,0.2330583,0.2990802,0.431488
"962",2011329,-3.075,16.625,7.614844,9.937109,5.455859,3.9625,155.8332,78.05163,1,0.5004326,3.03425,0,-3.224879,NA,6.840001,NA,0.5,1.739336,0.9635416,1.364101,1.694853,1.804001,1.911834,1.767355,2.133704,2.395315,0.3881543,0.3315235,0.4857261,0.6333328,0.4467496,0.3927622,0.4872114,0.56738
"963",2011337,-5.575,12.875,4.194531,5.980078,2.519141,9.3125,146.7937,68.54337,1,0.4660388,1.162,0,-1.999829,NA,5.072625,NA,0.5,1.760379,0.9583334,1.44897,1.679039,1.752904,1.851465,1.67962,1.856532,1.967895,0.2541032,0.0549585,0.1730787,0.3703367,0.5829349,0.4188856,0.5164642,0.6203309
"964",2011345,-12.3,8.675,-0.5170573,1.522721,-2.466341,0.7625,141.3756,71.67525,1,0.5062895,1.9355,0,4.849206,NA,5.341675,NA,0.5,1.347222,0.8958333,1.13521,1.300409,1.459308,1.613708,1.468715,1.651993,1.742019,0.3085722,0.1621616,0.3424084,0.4403903,0.2825912,0.2575962,0.3879046,0.5127161
"965",2011353,-11.575,10.225,0.1973958,2.061198,-2.282552,0.825,139.7153,63.95338,1,0.4576693,1.6875,0,4.157141,NA,4.617455,NA,0.5,1.39396,0.96875,1.153926,1.391207,1.519359,1.508774,1.419104,1.501526,1.577786,0.2099216,0.009837824,0.1674846,0.2867147,0.1882221,0.06036349,0.1023145,0.1686051
"966",2011361,-10.2,11.975,-0.59555,2.432225,-2.837775,0,141.0768,48.8732,1,0.3467066,1.5318,0,7.645229,NA,3.969635,NA,0.5,1.35362,0.9916666,1.133786,1.35362,1.511514,1.419812,1.154992,1.434548,1.561294,0.00325094,-0.0520404,0.0543168,0.1267332,0.04608846,0.005093082,0.00836424,0.0169599
"967",2012001,-15.039,11.569,-1.223703,1.040648,-3.483227,0,145.1419,71.35975,1,0.4919588,1.8815,0,17.12203,NA,6.097045,NA,0.5,1.083574,0.8020834,1.027276,1.102693,1.212886,0.9469178,0.9303365,0.9477879,0.9770535,-0.06710861,-0.2578964,-0.1749676,-0.1088715,0.4216276,0.4098438,0.4215837,0.4276875
"968",2012009,-17.277,4.516,-3.980859,-2.050867,-6.025055,2.2375,153.401,66.16925,1,0.4297816,1.3245,0,10.38713,NA,6.847464,NA,0.5,1.218858,1,1.191144,1.231197,1.314828,1.026354,1.001349,1.035297,1.064712,-0.1741276,-0.3001808,-0.2295584,-0.1551421,0.2604409,0.1459926,0.2540299,0.2666245
"969",2012017,-14.016,9.712,-3.055344,-0.7398594,-5.441734,1.7375,165.2229,69.36575,1,0.4207832,0.969875,0,9.430345,NA,12.58652,NA,0.5,1.230406,1,1.206285,1.235454,1.381292,1.296417,1.284128,1.333554,1.397558,0.09577585,-0.04432477,0.05277515,0.1127849,0.02322566,0,0.01432318,0.0234671
"970",2012025,-4.996,11.592,1.445536,3.145268,-0.04079427,3.525,180.3365,77.4285,1,0.4291387,2.2385,0,6.496541,NA,12.30493,NA,0.5,1.583228,1,1.521348,1.583229,1.872329,1.516959,1.510059,1.602658,1.93458,-0.02452375,-0.08111214,-0.003597375,0.1169653,0.0197763,0.007372209,0.02261993,0.02961149
"971",2012033,-9.09,8.903,-0.9864323,1.343721,-3.427654,0,198.3676,105.0747,1,0.5278595,2.7115,0,34.31178,NA,10.16833,NA,0.5,1.328266,1,1.257218,1.329599,1.509356,1.299967,1.301774,1.371856,1.727907,0.05156024,0.0098209,0.05867857,0.2345451,0.01004421,0.004395564,0.01014118,0.0138263
"972",2012041,-11.993,6.69,-0.6745573,1.425721,-2.894716,0.1125,218.8469,100.143,1,0.4596377,2.29075,0,36.20898,NA,11.12654,NA,0.5,1.596905,1,1.482477,1.596248,1.75716,1.377514,1.345643,1.518523,1.81639,-0.1392685,-0.1597986,-0.069043,0.05910125,0,0,0,0.0008086149
"973",2012049,-6.71,10.379,1.04987,2.83306,-0.8470651,2.45,241.2334,115.0305,1,0.4809857,2.259,0,38.3566,NA,14.28047,NA,0.5,1.700081,0.9947916,1.529935,1.700634,1.910721,1.776136,1.65902,1.872163,2.051642,0.1229678,-0.0213805,0.1409249,0.2459402,0.01152727,0.01152727,0.01224295,0.02287537
"974",2012057,-6.424,6.761,-0.7849323,0.7776589,-2.515654,1.575,264.9459,89.92387,1,0.3431484,1.593,0,20.56007,NA,12.09463,NA,0.5,1.535609,0.96875,1.444028,1.534763,1.68829,1.69453,1.65488,1.753656,1.932173,0.218754,0.09579625,0.2030001,0.3153063,0.03105909,0.03109817,0.0320539,0.07213345
"975",2012065,-11.779,19.351,3.054839,6.013044,0.1331068,0,289.3965,182.1296,1,0.6304159,4.2085,0,59.68767,NA,17.26498,NA,0.5,1.768329,0.6510419,1.692675,1.76928,1.950678,3.231299,3.029329,3.272344,3.496087,1.281161,1.183053,1.421464,1.627406,0.0722039,0.0722039,0.07426243,0.0804123
"976",2012073,1.525,23.397,9.63687,12.6465,7.159185,0,314.0216,151.495,1,0.4809585,3.80025,0,48.33205,NA,19.46212,NA,0.5,2.006734,0.02083338,1.75812,1.983504,2.264763,4.16234,3.929455,4.267794,4.550621,2.106467,1.96395,2.22058,2.464441,0.2869052,0.2869052,0.2954858,0.3182317
"977",2012081,-5.734,24.944,9.052854,11.41299,6.98024,0.1,338.3018,182.2751,1,0.5403248,5.142,0,63.61119,NA,18.98565,NA,0.5,1.570594,0,1.370432,1.606113,1.916879,3.955375,3.787748,4.125933,4.422047,2.263641,2.239154,2.469109,2.661839,0.5848079,0.5841433,0.6015619,0.64925
"978",2012089,-2.307,13.115,4.240865,6.58387,1.94587,0.4,361.7756,183.9077,1,0.506083,3.6275,0,69.25691,NA,21.54079,NA,0.5,1.173294,0,0.9702698,1.160385,1.403703,3.091654,3.009784,3.228185,3.583598,1.971035,1.998728,2.111551,2.245885,0.8827274,0.8827274,0.9088859,0.9860685
"979",2012097,-2.568,15.567,5.922677,8.332089,3.532026,0,384.0435,191.6225,1,0.4994952,4.448375,0,72.52721,NA,28.81042,NA,0.5,1.117012,0.4218749,0.9163471,1.093228,1.545494,3.222014,3.102185,3.465569,3.83869,2.15461,2.100553,2.299524,2.473205,1.17767,1.17767,1.211806,1.32828
"980",2012105,2.953,28.859,14.95819,17.81716,11.86753,0,404.7644,258.4423,1,0.6385402,8.68475,0,119.6906,NA,32.4462,NA,0.5,3.021535,0.9843749,2.778323,3.014633,3.34656,4.831403,4.75489,5.191984,5.687626,1.892652,1.913761,2.146824,2.416544,2.973179,2.919605,3.014915,3.145991
"981",2012113,-1.215,16.777,6.281833,8.677667,3.878854,0.5125,423.6504,194.8098,1,0.4579313,3.249375,0,85.17243,NA,29.03463,NA,0.5,1.243162,0.9635416,1.213305,1.269763,1.476151,3.447159,3.439988,3.589791,3.783688,2.237146,2.155933,2.255674,2.396621,2.299961,2.021181,2.243551,2.301391
"982",2012121,0.81,20.17,9.726771,11.81295,7.913885,2.7625,440.4589,146.687,1,0.3323878,2.589125,0,55.11464,NA,22.25673,NA,0.5,0.9173255,0.9791666,0.832043,0.9735057,1.446906,3.647806,3.581459,3.70276,3.932987,2.743986,2.3974,2.668668,2.843944,2.137977,2.00806,2.160291,2.462489
"983",2012129,4.985,24.937,13.73178,15.6812,11.71652,5.6,454.9848,162.8399,1,0.3573033,4.53775,0,47.22241,NA,41.58214,NA,0.5,2.467943,0.96875,2.266257,2.427459,2.667233,6.294962,6.115443,6.421605,6.643996,3.774329,3.67809,3.880781,4.197701,3.043985,2.915281,3.200519,3.502343
"984",2012137,6.562,26.1,16.20806,18.50191,13.62653,1.1625,467.0562,246.7311,1,0.5286611,5.650375,0,72.8926,NA,56.59967,NA,0.5,-2.217388,0.7291666,-2.602089,-2.269389,-1.870391,4.449479,4.459309,5.004424,6.3363,6.702104,6.752381,7.370594,8.365948,7.021391,6.49153,7.152378,7.477387
"985",2012145,14.21,26.9,19.60382,21.75641,17.79791,1.625,476.5297,229.6365,1,0.4814261,4.917375,0,43.20339,NA,60.02236,NA,0.5,-5.063936,0.9791666,-5.637341,-5.149134,-4.91546,6.481217,5.952429,6.205105,6.566463,11.218,11.00014,11.44017,11.90034,12.16324,12.27387,12.84802,13.47753
"986",2012153,7.662,22.359,12.55204,14.44402,10.94115,7.15,483.2923,197.8502,1,0.4092259,2.247,0,28.94893,NA,47.9722,NA,0.5,-7.33666,0.9166665,-7.890906,-7.416747,-6.85047,3.157911,3.069393,3.161357,3.372284,10.02075,10.036,10.50634,11.13213,10.44115,9.901456,10.5755,10.93024
"987",2012161,9.555,24.393,16.96913,19.15825,14.87875,2.625,487.2625,244.6201,1,0.5019652,4.956375,0,37.7331,NA,62.04736,NA,0.5,-7.979504,0.96875,-8.078162,-7.767789,-7.532491,5.013265,4.650119,4.900596,5.114585,12.61167,12.39747,12.59053,12.8422,13.94425,13.10188,13.75792,14.1732
"988",2012169,8.87,31.628,20.03964,22.48857,17.5762,0.0375,488.3972,274.4583,1,0.5619698,6.537375,0,44.85221,NA,95.29384,NA,0.5,-8.348866,0.9479166,-8.521794,-8.19647,-7.598007,7.255004,6.540983,7.04398,7.374516,14.72005,14.65776,15.02991,15.35334,15.364,14.60936,15.20986,16.55771
"989",2012177,10.782,29.767,19.80945,21.83485,17.58304,1.1625,486.6934,256.5744,1,0.5273908,7.7355,0,21.04043,NA,100.5861,NA,0.5,-7.093517,0.8854166,-7.275334,-6.796666,-5.907612,6.60535,6.477501,7.521044,8.391471,13.4579,13.43163,14.2418,14.83699,13.95472,13.55332,13.98914,14.63775
"990",2012185,14.682,27.377,21.43216,23.35239,19.26446,0.9,482.1923,287.6003,1,0.59649,8.177125,0,34.98061,NA,113.4079,NA,0.5,-7.432801,0.8437497,-7.973199,-7.312769,-5.644571,6.58364,5.906225,7.140386,10.39263,13.9279,13.83485,14.5786,16.11444,13.61217,11.6175,12.94378,13.91741
"991",2012193,15.592,31.489,23.70159,25.91561,21.37504,0.375,474.9742,267.461,1,0.5629437,8.517875,0,33.6349,NA,99.79755,NA,0.5,-5.68147,0.921875,-6.076094,-5.666283,-4.254315,8.656372,7.968766,8.814876,10.45217,13.98705,13.735,14.40098,15.82095,12.54916,11.18931,12.04731,12.84389
"992",2012201,12.509,26.742,19.8831,22.29742,17.65717,1.125,465.1559,242.5345,1,0.521523,6.51875,0,38.11139,NA,76.30884,NA,0.5,-6.201677,0.953125,-6.146124,-5.894165,-5.334618,6.617292,6.292034,6.597705,8.220345,12.46859,12.276,12.56138,13.49034,11.51604,10.30258,11.21319,11.88047
"993",2012209,13.55,30.037,20.5999,22.70495,18.74282,2.7375,452.8802,188.9959,0.9791666,0.4180254,3.752125,0,31.88203,NA,56.98035,NA,0.5,-4.348789,0.9270833,-5.105995,-4.615617,-4.133444,5.824494,5.545287,5.902019,7.296028,10.06045,10.03389,10.4744,11.82809,8.281991,8.383009,9.209151,10.25746
"994",2012217,13.925,30.299,21.71692,24.2809,19.5969,12.2,438.3155,196.959,1,0.4492042,5.0435,0,28.74378,NA,73.28442,NA,0.5,-4.92469,0.3489583,-5.548635,-5.037184,-4.483748,5.938377,5.652658,6.375827,7.22483,11.09594,10.71918,11.25963,11.89907,8.671645,8.356293,9.178534,10.50412
"995",2012225,13.308,26.872,19.9025,22.09594,17.93794,3.3125,421.6494,236.7246,1,0.5611946,4.768125,0,22.79123,NA,77.09581,NA,0.5,-4.896239,0.734375,-6.038624,-5.488905,-5.118795,5.632277,5.175643,6.037822,6.426014,11.52056,10.85956,11.4093,11.92967,11.04696,9.727465,10.79457,11.91541
"996",2012233,12.173,25.555,19.98837,22.20287,17.64831,0,403.0908,254.2921,1,0.6307018,5.99475,0,32.17182,NA,83.47575,NA,0.5,-6.287572,0.9270831,-7.245355,-6.770836,-6.363562,3.57619,3.21095,4.384315,5.031541,9.81239,10.16192,11.10803,11.58307,12.13235,10.63414,11.66208,12.25416
"997",2012241,11.462,27.146,18.74779,20.95571,16.49452,2.6375,382.8723,202.5666,1,0.5276152,4.959,0,14.49439,NA,67.39868,NA,0.5,-5.013399,0.9375,-5.100643,-4.851628,-4.412619,4.368196,4.278625,4.399108,4.562518,9.300211,9.033404,9.304404,9.507391,9.412214,8.627183,9.224521,9.661608
"998",2012249,6.942,25.864,17.51572,19.50992,15.43067,6.2375,361.2568,189.9316,1,0.5273582,3.525875,0,14.20477,NA,57.40772,NA,0.5,-4.082029,0.9322917,-4.215033,-4.047416,-3.601297,4.995514,4.952954,5.182104,5.876269,9.112694,8.870307,9.285272,9.790724,9.162699,7.951508,8.896543,9.099884
"999",2012257,6.782,23.944,14.95823,17.2883,12.69437,2.9125,338.5437,198.4654,1,0.5854108,3.647,0,16.49419,NA,60.33142,NA,0.5,-2.43958,0.9375,-2.775245,-2.510953,-2.26849,5.848089,5.721031,6.036239,6.433679,8.0308,8.144041,8.454929,9.015014,7.232851,6.681879,7.169168,7.356596
"1000",2012265,6.167,20.339,12.46152,14.32845,10.46013,7.825,315.0771,160.702,1,0.5069953,2.507625,0,18.6149,NA,43.50905,NA,0.5,-1.479805,0.9739584,-2.00649,-1.541283,-1.258626,5.193781,5.01909,5.168959,5.287344,6.387804,6.333113,6.66692,7.202373,4.834555,4.782661,5.053979,5.313624
"1001",2012273,7.082,21.559,13.36141,14.86339,11.96421,1.95,291.2519,76.39113,1,0.264568,0.911,0,1.54975,NA,19.73817,NA,0.5,0.4921882,0.9739584,0.09547627,0.3613063,0.9151077,3.735338,3.661701,3.80463,4.007944,3.51706,3.061004,3.391431,3.742084,3.946684,3.468899,3.912333,4.284735
"1002",2012281,-2.19,14.97,7.113786,8.719206,5.357518,2.25,267.5163,93.13863,1,0.3494875,1.62825,0,5.763752,NA,21.87628,NA,0.5,0.3894267,1,0.4692201,0.5814939,0.8103963,3.783001,3.629114,3.718264,3.822003,3.227107,2.922716,3.113659,3.263163,2.562558,2.525719,2.75035,3.016023
"1003",2012289,1.462,19.584,11.62306,13.65353,9.387779,4.1,244.3664,119.1704,1,0.48881,2.929875,0,19.73532,NA,23.99515,NA,0.5,2.173842,0.9947916,2.06335,2.152552,2.299538,3.515767,3.499111,3.637241,3.73024,1.411572,1.312502,1.436396,1.532987,1.035823,1.015902,1.148304,1.405454
"1004",2012297,6.334,16.3,10.95194,12.24122,9.624159,7.0625,222.334,55.65187,1,0.2498603,1.930375,0,2.3399,NA,8.286008,NA,0.5,1.78413,0.9895834,1.642618,1.786553,2.004805,2.530508,2.51696,2.713281,2.872298,0.8473673,0.8261389,0.897031,0.9595541,0.7512156,0.6640128,0.7159931,0.981487
"1005",2012305,-4.545,10.8,2.848177,4.049776,1.723339,0.3375,201.9629,67.92437,1,0.3370932,1.735875,0,19.79456,NA,15.62395,NA,0.5,2.41382,0.9947916,2.252082,2.389533,2.534499,3.232035,3.136163,3.303246,3.748015,0.8076002,0.7895739,0.9149314,1.26664,1.133766,1.090048,1.191421,1.324094
"1006",2012313,-2.7,15.747,4.985703,7.151914,3.258289,1.325,183.781,94.46825,1,0.5149607,2.24825,0,9.365525,NA,10.539,NA,0.5,1.881889,0.9947916,1.749818,1.892933,2.216666,2.50971,2.454079,2.575708,2.718855,0.7100674,0.4155156,0.6432771,0.7766433,0.6989265,0.6032915,0.7544636,0.889293
"1007",2012321,-1.727,12.016,3.491818,5.521471,1.843971,0,168.2682,101.0858,1,0.6013999,2.38,0,19.21838,NA,5.548201,NA,0.5,0.9460395,0.9895833,0.8476963,0.9811456,1.4551,1.559144,1.500821,1.710506,2.163689,0.6371268,0.5326876,0.6805481,0.7871581,1.593121,0.8655556,1.272613,1.529814
"1008",2012329,-6.133,6.277,-1.140583,0.1519583,-2.151542,0.525,155.8332,56.35887,1,0.3607111,1.44775,0,12.83938,NA,11.52237,NA,0.5,1.748271,0.9947916,1.624777,1.74677,2.17479,1.630118,1.619608,1.727881,1.890071,0.03422815,-0.4017758,-0.1580463,0.08117221,0.1501516,0.04436649,0.1536136,0.1697848
"1009",2012337,-5.116,12.009,3.556417,5.282896,1.638708,2.475,146.7937,45.81838,1,0.3121569,0.8225,0,1.41894,NA,7.728846,NA,0.5,1.932155,1,1.816458,1.921355,2.049394,2.264943,2.260574,2.336979,2.385421,0.4663045,0.310334,0.3843734,0.4628234,0.2339159,0.2315693,0.2732531,0.3251288
"1010",2012345,-4.6,11.164,0.4180052,1.866003,-1.041685,1.7375,141.3756,58.23725,1,0.411742,1.061625,0,5.927599,NA,7.102379,NA,0.5,1.360849,1,1.250454,1.366199,1.468047,1.596326,1.548896,1.58307,1.617164,0.3135574,0.129104,0.2144228,0.3073579,0.07694316,0.07467748,0.09653277,0.26975
"1011",2012353,-6.618,9.028,0.003979167,1.353927,-1.207885,4.3625,139.7153,47.89162,1,0.3427898,0.91675,0,-2.848152,NA,10.14677,NA,0.5,1.122979,0.9947916,1.045274,1.118478,1.191248,1.373403,1.31867,1.422003,1.4896,0.2584447,0.2178237,0.3052194,0.3607588,0.1281078,0.1193563,0.1287569,0.1321335
"1012",2012361,-10.29,2.65,-4.07791,-2.610622,-5.787372,5.233333,141.3205,59.23,0.9305555,0.4187265,0.6698333,0,-20.29024,NA,11.82211,NA,0.5,1.000093,0.8958332,0.954478,1.005359,1.028769,0.9550905,0.9441588,0.9656403,0.9827715,-0.02766747,-0.05833947,-0.04248895,-0.00081595,0,0,0,0
