Date,Surface_reflectance_for_band_1,Surface_reflectance_for_band_2,Surface_reflectance_for_band_3,Surface_reflectance_for_band_4,Surface_reflectance_for_band_5,Surface_reflectance_for_band_6,Surface_reflectance_for_band_7,Surface_reflectance_500m_quality_control_flags,Solar_zenith,View_zenith,Relative_azimuth,Surface_reflectance_500m_state_flags,Surface_reflectance_day_of_year,actual_date,red,nir1,blue,green,nir2,swir1,swir2,NDVI,EVI,LSWI,LSWI2105,NDSI,NDWI1200,sur_refl_state_500m (binary),MOD35 cloud,cloud shadow,land/water flag,aerosol quantity,cirrus detected,internal cloud algorithm flag,internal fire algorithm flag,MOD35 snow/ice flag,Pixel is adjacent to cloud,BRDF correction performed,internal snow algorithm flag,Bad observation,Gap_fill_applied,GF_NDVI,GF_EVI,GF_LSWI,GF_LSWI2105 ,GF_NDSI,GF_NDWI1200
9/29/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/7/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/15/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/23/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10/31/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/8/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/16/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/24/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/2/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/10/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/18/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/26/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/1/13,8576,8187,8747,8538,2960,324,172,1073741824,6920,4440,11523,37000,8,1/1/13,0.8576,0.8187,0.8747,0.8538,0.296,0.0324,0.0172,-0.02320587,-0.240688034,0.923863236,0.958846752,0.926878808,0.468915403,1.001E+15,clear,no,land,average,none,no cloud,no fire,yes,no,no,yes,No,No,-0.02320587,-0.240688034,0.923863236,0.958846752,0.926878808,0.468915403
1/9/13,7130,6709,7145,7349,4335,2782,2472,1073741824,6966,701,-5879,1033,14,1/9/13,0.713,0.6709,0.7145,0.7349,0.4335,0.2782,0.2472,-0.030421273,-0.178344489,0.413760405,0.461496569,0.450794591,0.214958348,10000001001,cloudy,no,land,climatology,none,cloud,no fire,no,no,no,no,Yes,Yes,-0.02320587,-0.240688034,0.923863236,0.958846752,0.926878808,0.468915403
1/17/13,8576,8187,8747,8538,2960,324,172,1073741824,6920,4440,11523,37000,8,1/17/13,0.8576,0.8187,0.8747,0.8538,0.296,0.0324,0.0172,-0.02320587,-0.240688034,0.923863236,0.958846752,0.926878808,0.468915403,1.001E+15,clear,no,land,average,none,no cloud,no fire,yes,no,no,yes,No,No,-0.02320587,-0.240688034,0.923863236,0.958846752,0.926878808,0.468915403
1/25/13,6908,7064,7450,6827,4789,1768,959,1073741824,6428,4979,11690,32905,31,1/25/13,0.6908,0.7064,0.745,0.6827,0.4789,0.1768,0.0959,0.011165188,0.147895336,0.599637681,0.760937305,0.588598022,0.191934531,1E+15,cloudy,no,land,average,none,no cloud,no fire,no,no,no,yes,Yes,Yes,-0.013307304,-0.125628413,0.831003365,0.906625337,0.832634869,0.379852042
2/2/13,6476,6432,5984,6439,3534,969,505,1073741824,6395,312,11705,36936,37,2/2/13,0.6476,0.6432,0.5984,0.6439,0.3534,0.0969,0.0505,-0.003408739,-0.010568793,0.738143494,0.854403921,0.738390929,0.290788682,1.001E+15,clear,no,land,low,none,no cloud,no fire,yes,no,no,yes,No,No,-0.003408739,-0.010568793,0.738143494,0.854403921,0.738390929,0.290788682
2/10/13,3940,4239,3628,3893,3278,2003,1049,1073741824,6143,720,-5326,77,46,2/10/13,0.394,0.4239,0.3628,0.3893,0.3278,0.2003,0.1049,0.036557036,0.070062799,0.35821852,0.603252648,0.320556309,0.127843555,1001101,cloudy,yes,land,low,none,no cloud,no fire,no,no,no,no,Yes,NA,0.036557036,0.070062799,0.35821852,0.603252648,0.320556309,0.127843555
2/18/13,2242,2746,2079,2103,2892,1925,1110,1073741824,5614,4440,11837,73,56,2/18/13,0.2242,0.2746,0.2079,0.2103,0.2892,0.1925,0.111,0.101042502,0.11880628,0.175765361,0.424273859,0.044190665,-0.025895708,1001001,cloudy,no,land,low,none,no cloud,no fire,no,no,no,no,Yes,NA,0.101042502,0.11880628,0.175765361,0.424273859,0.044190665,-0.025895708
2/26/13,2064,2688,1184,1764,2869,2109,1267,1073741824,5876,3432,-5575,201,57,2/26/13,0.2064,0.2688,0.1184,0.1764,0.2869,0.2109,0.1267,0.131313131,0.096343874,0.120700438,0.359292035,-0.089078234,-0.032571531,11001001,cloudy,no,land,high,none,no cloud,no fire,no,no,no,no,Yes,NA,0.131313131,0.096343874,0.120700438,0.359292035,-0.089078234,-0.032571531
3/6/13,1279,1931,554,987,2356,1597,706,1073741824,5245,1670,-5419,8205,71,3/6/13,0.1279,0.1931,0.0554,0.0987,0.2356,0.1597,0.0706,0.203115265,0.105501618,0.094671202,0.464543041,-0.236068111,-0.099136926,1E+13,cloudy,yes,land,climatology,none,no cloud,no fire,no,yes,no,no,Yes,NA,0.203115265,0.105501618,0.094671202,0.464543041,-0.236068111,-0.099136926
3/14/13,1380,2091,686,1133,2648,2712,1575,1073741824,5257,3404,-5402,138,73,3/14/13,0.138,0.2091,0.0686,0.1133,0.2648,0.2712,0.1575,0.204840104,0.116741101,-0.129294191,0.140752864,-0.410663199,-0.117535345,10001010,mixed,no,land,average,none,no cloud,no fire,no,no,no,no,Yes,NA,0.204840104,0.116741101,-0.129294191,0.140752864,-0.410663199,-0.117535345
3/22/13,1325,2066,682,1059,3022,2856,1859,1073741824,4606,1661,-5367,136,87,3/22/13,0.1325,0.2066,0.0682,0.1059,0.3022,0.2856,0.1859,0.218519611,0.124320515,-0.16050386,0.052738854,-0.459003831,-0.187893082,10001000,clear,no,land,average,none,no cloud,no fire,no,no,no,no,No,No,0.218519611,0.124320515,-0.16050386,0.052738854,-0.459003831,-0.187893082
3/30/13,1053,1718,538,842,2531,2963,1895,1073741824,4294,1361,12120,72,92,3/30/13,0.1053,0.1718,0.0538,0.0842,0.2531,0.2963,0.1895,0.239985565,0.118741518,-0.26596881,-0.048989759,-0.557424442,-0.191339139,1001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.239985565,0.118741518,-0.26596881,-0.048989759,-0.557424442,-0.191339139
4/7/13,2806,3371,2317,2672,3879,4129,2702,1073741824,3985,375,12327,1289,101,4/7/13,0.2806,0.3371,0.2317,0.2672,0.3879,0.4129,0.2702,0.09146835,0.110097821,-0.101066667,0.110159723,-0.214233201,-0.070068966,10100001001,cloudy,no,land,climatology,small,cloud,no fire,no,no,no,no,Yes,Yes,0.097270631,-0.041793043,0.23718815,0.406357743,0.103098027,0.081224007
4/15/13,6959,6354,6751,7073,3033,948,472,1073741824,3698,1361,12165,36936,108,4/15/13,0.6959,0.6354,0.6751,0.7073,0.3033,0.0948,0.0472,-0.045444303,-0.202327604,0.740345111,0.861705245,0.763620496,0.353787152,1.001E+15,clear,no,land,low,none,no cloud,no fire,yes,no,no,yes,No,No,-0.045444303,-0.202327604,0.740345111,0.861705245,0.763620496,0.353787152
4/23/13,1391,2163,713,1142,3232,3426,2426,1073741824,3435,348,12133,72,117,4/23/13,0.1391,0.2163,0.0713,0.1142,0.3232,0.3426,0.2426,0.217220034,0.127296112,-0.225979603,-0.057310961,-0.5,-0.198146432,1001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.217220034,0.127296112,-0.225979603,-0.057310961,-0.5,-0.198146432
5/1/13,1150,2080,582,970,2951,3228,2162,1073741824,3215,700,-5166,72,126,5/1/13,0.115,0.208,0.0582,0.097,0.2951,0.3228,0.2162,0.287925697,0.159083134,-0.216277317,-0.019330504,-0.537875179,-0.173126615,1001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.287925697,0.159083134,-0.216277317,-0.019330504,-0.537875179,-0.173126615
5/9/13,969,2016,499,830,2766,2774,1699,1073741824,2969,2246,12308,72,131,5/9/13,0.0969,0.2016,0.0499,0.083,0.2766,0.2774,0.1699,0.350753769,0.185803017,-0.158246347,0.085329744,-0.539400666,-0.156838143,1001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.350753769,0.185803017,-0.158246347,0.085329744,-0.539400666,-0.156838143
5/17/13,828,2014,431,792,2886,2608,1630,1073741824,2858,718,-4917,72,142,5/17/13,0.0828,0.2014,0.0431,0.0792,0.2886,0.2608,0.163,0.417311752,0.215644205,-0.128515794,0.105378705,-0.534117647,-0.177959184,1001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.417311752,0.215644205,-0.128515794,0.105378705,-0.534117647,-0.177959184
5/25/13,578,2354,299,669,2773,2400,1257,1073741824,2702,321,12551,72,149,5/25/13,0.0578,0.2354,0.0299,0.0669,0.2773,0.24,0.1257,0.605729877,0.326963438,-0.009676062,0.303793963,-0.56402737,-0.081724205,1001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.605729877,0.326963438,-0.009676062,0.303793963,-0.56402737,-0.081724205
6/2/13,615,2385,827,822,2622,1724,740,1073741824,2403,5833,11321,1032,157,6/2/13,0.0615,0.2385,0.0827,0.0822,0.2622,0.1724,0.074,0.59,0.448214738,0.160866391,0.5264,-0.354281225,-0.047333733,10000001000,clear,no,land,climatology,none,cloud,no fire,no,no,no,no,No,No,0.59,0.448214738,0.160866391,0.5264,-0.354281225,-0.047333733
6/10/13,541,3146,280,744,3446,2359,1150,1073741824,2686,1688,-4286,72,167,6/10/13,0.0541,0.3146,0.028,0.0744,0.3446,0.2359,0.115,0.70653648,0.455674503,0.142960945,0.46461825,-0.520464067,-0.045509709,1001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.70653648,0.455674503,0.142960945,0.46461825,-0.520464067,-0.045509709
6/18/13,468,3675,225,753,3840,2365,969,1073741824,2815,3413,-4086,72,169,6/18/13,0.0468,0.3675,0.0225,0.0753,0.384,0.2365,0.0969,0.774076756,0.541887736,0.216887417,0.582687339,-0.516998076,-0.021956088,1001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.774076756,0.541887736,0.216887417,0.582687339,-0.516998076,-0.021956088
6/26/13,473,3848,227,750,3559,2215,911,1073741824,2756,1706,-4233,72,183,6/26/13,0.0473,0.3848,0.0227,0.075,0.3559,0.2215,0.0911,0.781069197,0.563119431,0.269338611,0.617146459,-0.494097808,0.039017146,1001000,clear,no,land,low,none,no cloud,no fire,no,no,no,no,No,No,0.781069197,0.563119431,0.269338611,0.617146459,-0.494097808,0.039017146
